brand,model,type,energy_class,area,functions,guarantee,curr_price,prev_price,min_power,max_power,min_temp,max_temp
CARRIER,Platinum Plus 38QHP09E8S-1 / 42QHP09E8S-1,ИНВЕРТЕР СПЛИТ СИСТЕМ,A+++,25,"А+++ / A+++ висока енергетска класа на ладење / греење,
Функции Breeze Away, Follow Me, Turbo, X-Eco, Sleep и Quiet,
Ниско ниво на бучава и “3D Air Flow ” пониска функција на протокот на воздух,
Golden Fin – антикорозивен, антибактериски слој врз топлинскиот изменувач,
Wi-Fi уред вклучен во цената, Eurovent сертификат,
Интегриран грејач на надворешна единица за заштита од
замрзнување,
Функција на самочистење, Auto Defrosting, Auto Restart,        
 24h тајмер,
Опсег на работа ладење / греење при надвор. темп. од -15 ÷ 50 oC/ -25 ÷ 24 oC.",3,64590.0,70590.0,2640,4200,-25,46
HAIER,Pearl Premium AS71PEPHRA-PRE / 1U71WEPFRA-H,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,80,"twin rotary inverter компресор
Фабрички вграден Wi-Fi easy pairing, PID Control, Гласовна контрола
3 степени на ECO mode за заштеда на енергија
Super Quiet mode, Comfortable Sleep mode
UVC функција, Антибактериски филтер, Frost-Clean
Функција на самочистење и самодијагностицирање, 56oC steril clean, Auto-restart, 24hтајмер
опсег на работа ладење – надворешна температура од -20 ÷ 43oC
опсег на работа греење – надворешна температура од -20 ÷ 24oC",3,64990.0,72990.0,7100,7400,-20,43
HAIER,TUNDRA PLUS AS68TEDHRA-THC/1U68RENFRA-C,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,80,"180° sine wave DC Inverter технологија со IntelligentAir, Super Quiet mode, Comfortable sleep mode - режими на работа , Eurovent сертификат, можност за Wi-Fi управување, функција на самочистење и самодијагностицирање, Auto-restart, 24hтајмер.",3,64990.0,72990.0,7000,8100,-15,43
HITACHI,RAK-DJ50PHAE/RAC-DJ50PHAE,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,60,/,2,64990.0,71990.0,5000,6000,-15,50
SAMSUNG,NORDIC AIRISE AR12TXFZBWKNEE,ИНВЕРТЕР СПЛИТ СИСТЕМ,A+,45,"* Греење и до -30℃ надворешна температура
* Функцијата на вештачка интелегенција ( AI ) го анализира и помни начинот на употреба на единицата на корисникот и автоматски го користи режимот кој најмногу одговара на тековната сотојба , земајќи во предвид внатрешната и надворешната температура , посакуваната температура и времето на работа.
* Интегриран WI-FI",2,65690.0,72990.0,4000,5000,-30,46
TOSOT,MUSE EXTREME LCLH TWH24AFE-K6DNA5I,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,75,"Произведено од GREE. Самодијагноза, Интелегентно отопување, Аuto restart, I Feel фунција, Нормален Sleep Mode,Тајмер, Турбо.",3,65990.0,77990.0,7100,7800,-25,50
HAIER,Console AF42S2SD1FA/1U42S2SM1FA,ПАРАПЕТНИ/КОНЗОЛНИ,A++,45,"180° sine wave DC Inverter технологија со Intelligent Air Super Quiet mode, Comfortable sleep mode, Turbo mode 3D Air flow, антипрашест филтер, функција на одвлажување, Греење во подот - долна зона, елегантен дизајн, тивка работа Функција на самочистење и самодијагностицирање, Auto-restart, 24h тајмер, 56°C стерелизација.",3,65990.0,,4200,4700,-15,43
TOSHIBA,SHORAI EDGE RAS-B13J2KVSG-E / RAS-13J2AVSG-E,ИНВЕРТЕР СПЛИТ СИСТЕМ,A+++,40,"ULTRA Pure филтер,  функција самочистење со антипрашлест
филтер, опција за IAQ антибактериски филтрирачки систем  
опција за Wi-Fi управување",3,65990.0,70990.0,3500,4200,-15,46
TOSHIBA,NEW SHORAI EDGE RAS-B13G3KVSG-E/RAS-13J2AVSG-E1,ИНВЕРТЕР СПЛИТ СИСТЕМ,A+++,40,"Најнова Toshiba TWIN ROTARY компресорска технологија, DC хибрид инвертер технологија, Вградена WiFi контрола со следење на потрошувачка на ел.енергија, Ниво на бучава до 19(dB), Дизајнерски далечински управувач, ECO mode, Quite mode, Hi Power, 3D Air Flow, ULTRA Pure филтер - најефикасен филтер за прашина во фамилијата на производи од Toshiba",3,65990.0,78990.0,3500,4200,-15,46
TOSHIBA,HAORI RAS-B10N4KVRG-E / RAS-10J2AVSG-E1,ИНВЕРТЕР СПЛИТ СИСТЕМ,A+++,30,"•	најнова Toshiba ROTARY компресорска технологија 
•	Фабрички вграден Wi-Fi уред, “on-off” тајмер и неделен тајмер
•	тивка работа на внатрешна единица (дури до 19 dB)
•	Повеќе текстилни дизајни на внатрешна единица (стандардни",3,68990.0,73990.0,2500,3200,-15,46
BOSCH,CLIMATE 4000i 52 WE,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,55,"- Греач на компресор и греач во садот за кондензат - I-clean’ функција, го загрева воздухот во испарувачот до 56 °C и на тој начин ги отстранува штетните бактерии - ‘Wind avoid me’, избегнете воздухот да дува директно врз вас - ‘Follow me’ преку сензор во далечинскиот управувач ја мери температурата во областа каде се наоѓа далечинскиот управувач - ‘Gear’ режим, за заштеда на енергија, можни се три брзини на вентилаторот - ‘8°C heating’ mode, заштита од смрзнување внатре во просторијата, одржувајќи температура од +8°C - Работа во режим на ладење при ниски надворешни температури (на пр. во сервер соби)",3,69900.0,78900.0,5200,5400,-21,50
MITSUBISHI,Heavy Premium  SRK35ZS-W,ИНВЕРТЕР СПЛИТ СИСТЕМ,A+++,35,ZS серијата нуди елегантен безвремен дизајн кој што одлично се вклопува во мали и средни дневни соби.,3,69990.0,,3500,4000,-15,46
TOSOT,Nordic Pro TWH18YE-S6DBA2B,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,65,"Произведено од GREE. Самодијагноза, Интелегентно отопување, Аuto restart, I Feel фунција, Нормален Sleep Mode,Тајмер, Турбо.",3,69990.0,83990.0,5300,6200,-30,52
CARRIER,Platinum Plus 38QHP12E8S-1 / 42QHP12E8S-1,ИНВЕРТЕР СПЛИТ СИСТЕМ,A+++,35,"А+++ / A+++ висока енергетска класа на ладење / греење,
Функции Breeze Away, Follow Me, Turbo, X-Eco, Sleep и Quiet, Ниско ниво на бучава и “3D Air Flow ” пониска функција на протокот на воздух,
Golden Fin – антикорозивен, антибактериски слој врз топлинскиот изменувач,
Wi-Fi уред вклучен во цената, Eurovent сертификат,
Интегриран грејач на надворешна единица за заштита од
замрзнување,
Функција на самочистење, Auto Defrosting, Auto Restart, 24h тајмер,
Опсег на работа ладење / греење при надвор. темп. од -15 ÷ 50 oC/ -25 ÷ 24 oC.",3,69990.0,75990.0,3520,4200,-25,46
GREE,SOYAL GWH18AKC-K6DNA1A/I,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,60,/,10,69990.0,75990.0,5300,5600,-25,52
GREE,AMBER NORDIC -30 GWH18YE-S6DBA2B,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,65,"Aвтоматско работење, вентилатор, нормален мод за спиење, вертикална и хоризонтална авто нишалка, auto fan, тивок мод на работа, i-feel функција, интелигентно одмрзнување, auto restart, турбо, self дијагностика, превенција од ладен воздух, тајмер, турбо копче, intelligent auto restast, dehumidifying, 3D проток на воздух, two-stage compressor заклучување, lcd (back light), led, интелигентно предзагревање, штедење на енергија, режим на греење (8°C), турбо ладење, низок напон на стартување.",10,69990.0,85990.0,5300,6200,-30,52
VIVAX,ACP-18CC50AERI+ R32,КАСЕТНИ СПЛИТ СИСТЕМ,A++,55,"Посебно дизајниран 360° Air Flow панел, дополнителен жичен управувач, висока ефикасност, прикажување на самодијагноза, 1W standby, заштита на вентил на надворешна единица, греачи на компресор и кондензатор, пумпа за одвод на кондензот, memory функција, sleep mode, self cleaning, 12 Fan Speed, auto swing.",5,70990.0,,5280,5570,-20,50
SAMSUNG,WIND FREE COMFORT  AR18TXFCAWKNEU/AR18TXFCAWKXEU,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,60,"* Опцијата WindFree го неутрализира директниот нацрт благодарение на 21 000 микро дупки .
* Функцијата на вештачка интелегенција ( AI ) го анализира и помни начинот на употреба на единицата на корисникот и автоматски го користи режимот кој најмногу одговара на тековната сотојба , земајќи во предвид внатрешната и надворешната температура , посакуваната температура и времето на работа.
* Интегриран WI-FI",2,71090.0,78990.0,5000,6000,-15,46
FUJITSU,ASYG-14KMCF / ASYG-14KMCF,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,40,/,2,71690.0,,4200,5400,-15,46
CARRIER,XPower 42QZY018D8S/38QUS018D8S-1,ПАРАПЕТНИ/КОНЗОЛНИ,A++,55,-Функции,3,71990.0,,4900,5200,-15,50
DAIKIN,SENSIRA FTXF42D/RXF42D,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,40,"Економичен режим, комфорт проток на воздух, моќен режим на работа, 24 часовен тајмер,беззвучна работа на внатрешната единица, онлајн контролер (опционално)- управување на внатрешната единица преку мобилна аплиакција од било каде, преку локална мрежа или интернет.",3,72800.0,,4200,4600,-15,46
SAMSUNG,LUZON AR24TXHZAWKNEU/WKXEU,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,70,"* Функцијата AUTO CLEAN автоматски го стартува вентилаторот за отстранување на прашина и влага во разменувачот на топлина * EASY Filter Plus лоциран на надворешната страна , одозгора , така што лесно може да се извлече и исчисти",2,74690.0,82990.0,6500,7400,-15,46
VIVAX,ACP-18CF50AERI+ R32,ПАРАПЕТНИ/КОНЗОЛНИ,A++,60,"Дополнителен жичен управувач, висока ефикасност, прикажување на самодијагноза, 1 W standby, заштита на вентил надворешна средина, опсег на оперативно работно греење (-15 °C), опсег на оперативно работно ладење (-15 °C), 12 fan speed.",5,74990.0,,5280,5570,-20,50
TOSHIBA,SHORAI EDGE RAS-B16J2KVSG-E / RAS-16J2AVSG-E,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,55,"ECO mode, Quite mode, Hi Power, 3D Air Flow                 
ULTRA Pure филтер,  функција самочистење со антипрашлест
филтер, опција за IAQ антибактериски филтрирачки систем  
опција за Wi-Fi управување",3,74990.0,80990.0,4600,5500,-15,46
MITSUBISHI,Heavy Standard  SRK45ZSP-W,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,50,Компактниот дизајн на ZSP серијата ги прави перфектини за мали простори како што се спални соби и детски соби.,3,75490.0,,4500,5000,-15,46
CARRIER,Extreme 2 38QHG024D8SE / 42QHG024D8SE,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,80,"Интегриран грејач на надворешна единица за заштита од
замрзнување.Pre Filter, Cold Catalyst, Vitamin C, Ionizer – филтрирачки систем.Вклученa UV lamp, Green Fin (9, 12).Функции Breeze Away, Follow Me, Turbo, X-Eco, Sleep и Quie.Golden Fin – антикорозивен, антибактериски слој врз топлинскиот изменувач.Wi-Fi уред вклучен во цената, Eurovent сертификат.Функција на самодијагностицирање, Auto Defrosting, Auto Restart, 24h тајмер",3,75990.0,79990.0,7040,7500,-20,50
FUJITSU,ASYG-18KLCA / AOYG-18KLTA,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,60,/,2,75990.0,,5200,6300,-15,46
TOSHIBA,SEIYA CLASSIC 2 RAS-B24B2KVG-Е2 / RAS-24B2AVG-E2,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,70,"- A++ / А+ висока енергетска класа ладење /греење -Нова генерација на надворешна единица -DC Hybrid Inverter технологија -ULTRA FRESH филтер, функција самочистење со антипрашлест филтер -Исклучително тивка работа (дури до 19 dB) -Опција за Wi-Fi управување (со доплата) -Најнова Toshiba ROTARY (twin rotary за 24 модел) компресорска технологија",3,75990.0,82990.0,6500,7000,-15,46
GREE,FAIRY PREMIUM GWH24ACE-K6DNA1I,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,75,"SMART DC Инвертер со G10 технологија, патент на ГРЕЕ GREE компресор со магнети од ретки метали (Rare Earth Magnet) Двореден топлински изменувач во надворешната единица EEV – Eлектронски експанзионен вентил, Грејач за одмрзнување на кондензат Функции",10,76990.0,79990.0,7100,7800,-25,50
AUX,ALCA-H18/NDR3HAA INVERTER,КАСЕТНИ СПЛИТ СИСТЕМ,A++,55,/,2,76990.0,,5000,5600,-15,52
TOSHIBA,SEIYA NEW RAS-18JEKVG-Е / RAS-18E2AVG-E,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,60,"A++ висока енергетска класа ладење / греење • DC Hybrid Inverter технологија • ULTRA Fresh филтер, функција самочистење со антипрашест филтер • исклучително тивка работа (дури до 19 dB",3,76990.0,82990.0,5000,5400,-15,46
VAILLANT,PRO VAIB1-065WN,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,75,/,2,76990.0,83990.0,7100,7800,-15,50
BOSCH,CLIMATE 2000 70 WE,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,75,"- Внатрешната единица може да работи исклучително тивко со ниво на бучавост од само 21 dB(A)
- Филтрите со висока густина и филтрите со ладен катализатор ја отстрануваат прашината и поленот од просторијата до 80%
- Комбинацијата на вертикални и хоризонтални перки за вентилација обезбедува рамномерна распределба на протокот на воздух",3,77900.0,,7000,7300,-15,50
VIVAX,ACP-18DT50AERI+ R32,КАНАЛНИ СИСТЕМИ,A++,55,/,5,77990.0,,5280,5570,-20,50
TOSHIBA,HAORI RAS-B13N4KVRG-E / RAS-13J2AVSG-E1,ИНВЕРТЕР СПЛИТ СИСТЕМ,A+++,40,"•	најнова Toshiba ROTARY компресорска технологија 
•	Фабрички вграден Wi-Fi уред, “on-off” тајмер и неделен тајмер
•	тивка работа на внатрешна единица (дури до 19 dB)
•	Повеќе текстилни дизајни на внатрешна единица (стандардни",3,78990.0,83990.0,3500,4200,-15,46
GREE,AMBER PREMIUM+ GWH24YEXF-K6DNA1D,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,80,"SMART DC Инвертер со G10 технологија, патент на ГРЕЕ GREE компресор со магнети од ретки метали (Rare Earth Magnet) EEV – Eлектронски експанзионен вентил, Грејач на тацна за одмрзнување на кондензат Функции",10,79990.0,,7100,7800,-25,50
MITSUBISHI,Heavy Standard SRK50ZSP-W,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,50,Компактниот дизајн на ZSP серијата ги прави перфектини за мали простори како што се спални соби и детски соби.,3,80990.0,,5000,5600,-15,46
FUJITSU,ASYG-18KMTE / AOYG18KMTA,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,60,/,2,83690.0,,5200,6300,-15,46
DAIKIN,SENSIRA FTXF50F/RXF50F,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,60,"Економичен режим, комфорт проток на воздух, моќен режим на работа, 24 часовен тајмер,беззвучна работа на внатрешната единица, онлајн контролер (опционално)- управување на внатрешната единица преку мобилна аплиакција од било каде, преку локална мрежа или интернет.",3,84500.0,,5000,6000,-15,46
BOSCH,CLIMATE 3200i 70 WE,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,75,"Добитник на Eurovent сертификат. Eurovent тестира и потврдува дека перформансите и техничките карактеристики на производите за климатизација се целосно усогласени со европските и светските стандарди. Eurovent Certification е светски лидер во сертификација од трети страни, со што обезбедува гаранција за перформансите на производот и гарантира дека сертифицираните производи ќе работат како што се рекламираат.",3,84900.0,88900.0,7000,7300,-20,50
TOSHIBA,Bi-Flow RAS-B10J2FVG-E/RAS-10J2AVSG-E,ПАРАПЕТНИ/КОНЗОЛНИ,A++,30,"Греење во подот - долна зона, елегантен дизајн, тивка работа, ефикасен Pure-Flow и IAQ филтрирачки систем, функција на самочистење, EUROVENT сертификат за квалитет.",3,84990.0,,2500,3200,-15,46
TOSHIBA,SUZUMI PLUS RAS-B22PKVSG-E/RAS-22J2AVSG-E,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,70,"Најнова Toshiba TWIN ROTARY компресорска технологија нова генерација на надворешна единица, ON-DEMAND Defrost – избор на defrost/заштита од замрзнување преку далечинскo, Comfort Sleep, Quiet mode, Hi Power mode, IAQ антибактериски филтрирачки систем, функција самочистење со антипрашест филтер, можност за WiFi поврзување (со дополнителен WiFi стик 7000денари), Внатрешна единица Suzumi Plus и Надворешна единица Shorai Edge.",3,84990.0,99990.0,6100,7000,-15,46
CARRIER,Inverter XPower 42QTD018R8S / 38QUS018R8S,КАСЕТНИ СПЛИТ СИСТЕМ,A++,60,"Најнова DC Hybrid inverter технологија со twin-rotary компресор, 40% заштеда на енергија во споредба со стандарден клима уред, вградена пумпа за кондензна вода, автоматски рестарт по прекин на струја, ултратенок дизајн (205mm висина) за едноставна инсталација и одржување, четиристран панел со 360° еднаква распределба на воздухот, ниско ниво на бучава, зголемен проток и ефикасност на топлинска размена, со најнова 3Д спирална технологија на вентилатор на внатрешна единица, стандарден отвор за довод на свеж воздух.",3,86490.0,,5200,5500,-15,50
TOSHIBA,SHORAI EDGE RAS-18J2KVSG-E / RAS-18J2AVSG-E,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,60,"Најнова Toshiba TWIN ROTTARY компресорска технологија ECO mode, Quite mode, Hi Power, 3D Air Flow ULTRA Pure филтер, функција самочистење со антипрашлест филтер, опција за IAQ антибактериски филтрирачки систем опција за Wi-Fi управување",3,86990.0,92990.0,5000,6000,-15,46
MITSUBISHI,Heavy Diamond SRK/SRC 20 ZSX-W,ИНВЕРТЕР СПЛИТ СИСТЕМ,A+++,20,"• Елегантен безвременски дизајн.
• Висока сезонска ефикасност до A+++ во ладење и греење.
• Тивок проток на воздух и долг дофат се постигнуваат со млазна технологија.
• Операцијата за чистење на алергени го прочистува воздухот, користејќи шема за контрола во сопственост само на Mitsubishi Heavy Industries Thermal Systems.
• Безжична контрола на интерфејсот (опционално).",3,87990.0,,2000,2700,-20,46
VIVAX,ACP-24DT70AERI+ R32,КАНАЛНИ СИСТЕМИ,A++,75,/,5,87990.0,,7030,7620,-20,50
VIVAX,ACP-24CF70AERI+ R32,ПАРАПЕТНИ/КОНЗОЛНИ,A++,80,"Дополнителен жичен управувач, висока ефикасност, прикажување на самодијагноза, 1 W standby, заштита на вентил надворешна средина, опсег на оперативно работно греење (-15 °C), опсег на оперативно работно ладење (-15 °C), 12 fan speed.",5,87990.0,,7030,7620,-20,50
TOSHIBA,HAORI RAS-B16N4KVRG-E / RAS-16J2AVSG-E1,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,55,"•	Фабрички вграден Wi-Fi уред, “on-off” тајмер и неделен тајмер
•	тивка работа на внатрешна единица (дури до 19 dB)
•	Повеќе текстилни дизајни на внатрешна единица (стандардни",3,88990.0,93990.0,4600,5500,-15,46
MITSUBISHI,Heavy SRF/SRC 25 ZSX-W2,ПАРАПЕТНИ/КОНЗОЛНИ,A++,25,"• Елегантниот полурамен преден панел во стилска бела боја, одговара на различни видови простории и создава релаксирачка атмосфера.
• Достапен е избор помеѓу поставување на ѕид, на под или зад галерија.
• Низок потенцијал за глобално затоплување (GWP) и висока енергетска ефикасност со новиот фреон R32.
• Тивко работење. Нивото на 25ZS-W во режимот на ладење Ulo е само 25dB(A).
• „Системот за контрола на крилцата“ им овозможува на корисниците да ги менуваат аглите и позициите на крилцата според нивните преференции. Крилцата може да се постават на различни агли.",3,89600.0,,2500,2900,-15,46
GREE,AMBER NORDIC GWH24YE-S6DBA2A,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,80,"Aвтоматско работење, вентилатор, нормален мод за спиење, вертикална и хоризонтална авто нишалка, auto fan, тивок мод на работа, i-feel функција, интелигентно одмрзнување, auto restart, турбо, self дијагностика, превенција од ладен воздух, тајмер, турбо копче, intelligent auto restast, dehumidifying, 3D проток на воздух, two-stage compressor заклучување, lcd (back light), led, интелигентно предзагревање, штедење на енергија, режим на греење (8°C), турбо ладење, низок напон на стартување.",10,89990.0,95990.0,7034,7034,-30,54
TOSHIBA,SEIYA NEW RAS-24E2KVG-Е / RAS-24E2AVG-E,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,75,"A++ висока енергетска класа ладење / греење • DC Hybrid Inverter технологија • ULTRA Fresh филтер, функција самочистење со антипрашест филтер • исклучително тивка работа (дури до 19 dB",3,90990.0,96990.0,6500,7000,-15,46
TOSHIBA,Bi-Flow RAS-B13J2FVG-E/RAS-13J2AVSG-E,ПАРАПЕТНИ/КОНЗОЛНИ,A++,40,"Греење во подот - долна зона, елегантен дизајн, тивка работа, ефикасен Pure-Flow и IAQ филтрирачки систем, функција на самочистење, EUROVENT сертификат за квалитет.",3,92990.0,,3500,4200,-15,46
MITSUBISHI,Heavy Premium SRK50ZS-W,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,55,ZS серијата нуди елегантен безвремен дизајн кој што одлично се вклопува во мали и средни дневни соби.,3,93700.0,,5000,5800,-20,46
TOSHIBA,SHORAI EDGE RAS-B22J2KVSG-E / RAS-22J2AVSG-E,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,70,"Најнова Toshiba TWIN ROTTARY компресорска технологија ECO mode, Quite mode, Hi Power, 3D Air Flow ULTRA Pure филтер, функција самочистење со антипрашлест филтер, опција за IAQ антибактериски филтрирачки систем опција за Wi-Fi управување",3,93990.0,100990.0,6100,7000,-15,46
VIVAX,ACP-24CC70AERI+ R32,КАСЕТНИ СПЛИТ СИСТЕМ,A++,70,"Посебно дизајниран 360° Air Flow панел, дополнителен жичен управувач, висока ефикасност, прикажување на самодијагноза, 1W standby, заштита на вентил на надворешна единица, греачи на компресор и кондензатор, пумпа за одвод на кондензот, memory функција, sleep mode, self cleaning, 12 Fan Speed, auto swing.",5,94990.0,,7030,7620,-20,50
AUX,ASF-H24A4/AHAR1DI-EU INVERTER,САМОСТОЕЧКИ,A++,80,/,2,95000.0,,7034,7034,-15,46
DAIKIN,SENSIRA FTXF60F/RXF60F,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,70,"Економичен режим, комфорт проток на воздух, моќен режим на работа, 24 часовен тајмер,беззвучна работа на внатрешната единица, онлајн контролер (опционално)- управување на внатрешната единица преку мобилна аплиакција од било каде, преку локална мрежа или интернет.",3,96900.0,,6000,6400,-15,46
AUX,ALCA-H24/NDR3HAA INVERTER,КАСЕТНИ СПЛИТ СИСТЕМ,A++,80,/,2,96990.0,,7000,8000,-15,52
MITSUBISHI,Heavy SRF/SRC 35 ZSX-W2,ПАРАПЕТНИ/КОНЗОЛНИ,A++,35,"• Елегантниот полурамен преден панел во стилска бела боја, одговара на различни видови простории и создава релаксирачка атмосфера. • Достапен е избор помеѓу поставување на ѕид, на под или зад галерија. • Низок потенцијал за глобално затоплување (GWP) и висока енергетска ефикасност со новиот фреон R32. • Тивко работење. Нивото на 25ZS-W во режимот на ладење Ulo е само 25dB(A). • „Системот за контрола на крилцата“ им овозможува на корисниците да ги менуваат аглите и позициите на крилцата според нивните преференции. Крилцата може да се постават на различни агли.",3,97890.0,,3500,4500,-15,46
MITSUBISHI,Heavy Diamond SRK/SRC 25 ZSX-W,ИНВЕРТЕР СПЛИТ СИСТЕМ,A+++,25,"• Елегантен безвременски дизајн.
• Висока сезонска ефикасност до A+++ во ладење и греење.
• Тивок проток на воздух и долг дофат се постигнуваат со млазна технологија.
• Операцијата за чистење на алергени го прочистува воздухот, користејќи шема за контрола во сопственост само на Mitsubishi Heavy Industries Thermal Systems.
• Безжична контрола на интерфејсот (опционално).",3,97990.0,,2500,3200,-20,46
TOSHIBA,SUPER DAISEIKAI 9 RAS-13PKVPG-Е,ИНВЕРТЕР СПЛИТ СИСТЕМ,A+++,45,"Најнова Toshiba TWIN ROTTARY компресорска технологија, 3D Air Flow, On-demand defrosting, плазма јонизирачки филтер, неделен и дневен тајмер, Colored LED (син/црвен) диспеј, нов систем на дување и тивка работа, EUROVENT серттификат за квалитет.",3,98990.0,,3500,4000,-15,46
VIVAX,ACP-24FS70AERI R410A,САМОСТОЕЧКИ,A++,70,/,5,99990.0,,7030,7620,-15,50
TOSHIBA,SUZUMI PLUS RAS-B24PKVSG-E/RAS-24J2AVSG-E,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,80,"Најнова Toshiba TWIN ROTARY компресорска технологија нова генерација на надворешна единица, ON-DEMAND Defrost – избор на defrost/заштита од замрзнување преку далечинскo, Comfort Sleep, Quiet mode, Hi Power mode, IAQ антибактериски филтрирачки систем, функција самочистење со антипрашест филтер, можност за WiFi поврзување (со дополнителен WiFi стик 7000денари), Внатрешна единица Suzumi Plus и Надворешна единица Shorai Edge.",3,99990.0,109990.0,7000,8000,-15,46
HISENSE,AUF71UR4RXB / AUW71U4RJ,САМОСТОЕЧКИ,A++,75,/,2,101900.0,111990.0,7000,7500,-15,43
TOSHIBA,Daiseikai 10 RAS-B10S4KVPG-E / RAS-10S4AVPG-E,ИНВЕРТЕР СПЛИТ СИСТЕМ,A+++,25,"Високи SCOP и SЕЕR од неверојатни 10,7 !!!
A+++ највисока енергетска класа при греење/ладење
Вградена WiFi контрола со следење на потрошувачка на ел.енергија
најнов Toshiba TWIN ROTARY компресор
3D Air Flow, On-demand defrosting, плазма јонизирачки филтер
Smart follow sensor за препознавање во просторијата
Дизајнерски далечински управувач
опсег на работа ладење – надворешна температура од -15 ÷ 46oC
опсег на работа греење – надворешна температура од -20 ÷ 24oC",3,101990.0,,2500,3200,-20,46
FUJITSU,ASYG-24KLCA / AOYG-24KLTA,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,80,/,2,104990.0,,7100,8000,-15,46
TOSHIBA,SHORAI EDGE RAS-B24J2KVSG-E / RAS-24J2AVSG-E,ИНВЕРТЕР СПЛИТ СИСТЕМ,A++,80,"Најнова Toshiba TWIN ROTTARY компресорска технологија ECO mode, Quite mode, Hi Power, 3D Air Flow ULTRA Pure филтер, функција самочистење со антипрашлест филтер, опција за IAQ антибактериски филтрирачки систем опција за Wi-Fi управување",3,107990.0,114990.0,7000,8000,-15,46
HYUNDAI,AC 480 ECO М,САМОСТОЕЧКИ,A+,140,/,7,109990.0,129990.0,14067,16119,-15,50
TOSHIBA,Daiseikai 10 RAS-B10S4KVPG-E / RAS-10S4AVPG-E Wood,ИНВЕРТЕР СПЛИТ СИСТЕМ,A+++,25,"Високи SCOP и SЕЕR од неверојатни 10,7 !!!
A+++ највисока енергетска класа при греење/ладење
преден панел изработен од дрво
Вградена WiFi контрола со следење на потрошувачка на ел.енергија
најнов Toshiba TWIN ROTARY компресор
3D Air Flow, On-demand defrosting, плазма јонизирачки филтер
Smart follow sensor за препознавање во просторијата
Дизајнерски далечински управувач
опсег на работа ладење – надворешна температура од -15 ÷ 46oC
опсег на работа греење – надворешна температура од -20 ÷ 24oC",3,109990.0,,2500,3200,-20,46
MITSUBISHI,Heavy DIamond SRK/SRC 35 ZSX-W,ИНВЕРТЕР СПЛИТ СИСТЕМ,A+++,35,"• Елегантен безвременски дизајн. • Висока сезонска ефикасност до A+++ во ладење и греење. • Тивок проток на воздух и долг дофат се постигнуваат со млазна технологија. • Операцијата за чистење на алергени го прочистува воздухот, користејќи шема за контрола во сопственост само на Mitsubishi Heavy Industries Thermal Systems. • Безжична контрола на интерфејсот (опционално).",3,110990.0,,3500,4300,-20,46
TOSHIBA,Daiseikai 10 RAS-B13S4KVPG-E / RAS-13S4AVPG-E,ИНВЕРТЕР СПЛИТ СИСТЕМ,A+++,40,"Високи SCOP и SЕЕR од неверојатни 10,7 !!! A+++ највисока енергетска класа при греење/ладење Вградена WiFi контрола со следење на потрошувачка на ел.енергија најнов Toshiba TWIN ROTARY компресор 3D Air Flow, On-demand defrosting, плазма јонизирачки филтер Smart follow sensor за препознавање во просторијата Дизајнерски далечински управувач опсег на работа ладење – надворешна температура од -15 ÷ 46oC опсег на работа греење – надворешна температура од -20 ÷ 24oC",3,111990.0,,3500,4000,-20,46
